order_id,product_id,quantity,base_price,discount_rate,unit_price,subtotal
33918,3,1,530000,0.18,434600,434600
33918,70,4,79000,0.26,58460,233840
33918,126,1,15800,0.29,11220,11220
33918,81,2,19900,0.17,16520,33040
33918,57,3,2000,0.06,1880,5640
33919,90,5,15900,0.29,11290,56450
33919,163,3,5000,0.27,3650,10950
33919,200,2,28000,0.08,25760,51520
33920,102,2,21900,0.27,15990,31980
33920,114,3,8900,0.0,8900,26700
33921,131,2,13000,0.22,10140,20280
33921,132,1,5000,0.13,4350,4350
33921,33,2,3000,0.07,2790,5580
33921,124,5,22000,0.23,16940,84700
33922,71,2,49000,0.04,47040,94080
33922,199,5,39000,0.23,30030,150150
33922,90,1,15900,0.03,15420,15420
33922,23,3,45000,0.02,44100,132300
33923,92,2,3500,0.03,3400,6800
33923,190,1,59000,0.2,47200,47200
33923,89,2,8900,0.08,8190,16380
33923,2,1,750000,0.26,555000,555000
33924,144,5,15000,0.13,13050,65250
33924,162,2,20000,0.1,18000,36000
33924,124,2,22000,0.11,19580,39160
33924,130,1,13000,0.17,10790,10790
33924,161,1,29000,0.08,26680,26680
33925,88,5,7900,0.12,6950,34750
33925,160,2,12900,0.13,11220,22440
33925,128,1,13000,0.17,10790,10790
33925,154,5,45000,0.1,40500,202500
33926,158,5,9900,0.19,8020,40100
33926,87,5,59000,0.18,48380,241900
33926,176,4,29900,0.06,28110,112440
33927,132,1,5000,0.06,4700,4700
33927,11,5,1200000,0.21,948000,4740000
33927,126,1,15800,0.19,12800,12800
33927,131,2,13000,0.15,11050,22100
33928,105,2,8900,0.01,8810,17620
33929,84,1,39900,0.1,35910,35910
33929,196,4,299000,0.05,284050,1136200
33930,148,5,14000,0.13,12180,60900
33930,102,5,21900,0.25,16420,82100
33930,5,2,180000,0.07,167400,334800
33931,184,3,290000,0.04,278400,835200
33931,38,5,4000,0.13,3480,17400
33931,145,2,15000,0.11,13350,26700
33931,78,4,29000,0.06,27260,109040
33931,51,5,12900,0.07,12000,60000
33932,149,1,18000,0.22,14040,14040
33932,2,3,750000,0.1,675000,2025000
33933,57,2,2000,0.29,1420,2840
33934,14,5,850000,0.16,714000,3570000
33934,58,4,5000,0.11,4450,17800
33935,24,2,38000,0.17,31540,63080
33935,99,2,3800,0.13,3310,6620
33936,148,2,14000,0.24,10640,21280
33936,88,2,7900,0.3,5530,11060
33937,72,2,69000,0.26,51060,102120
33937,106,4,3000,0.07,2790,11160
33937,4,4,820000,0.05,779000,3116000
33937,67,5,39000,0.1,35100,175500
33937,90,5,15900,0.15,13520,67600
33938,125,4,4500,0.27,3280,13120
33938,71,1,49000,0.03,47530,47530
33939,193,4,29000,0.16,24360,97440
33940,60,2,18900,0.29,13420,26840
33940,143,2,13500,0.14,11610,23220
33940,30,2,1400000,0.22,1092000,2184000
33940,77,3,59000,0.2,47200,141600
33940,39,4,8900,0.08,8190,32760
33941,77,5,59000,0.27,43070,215350
33941,121,1,13800,0.14,11870,11870
33941,131,5,13000,0.08,11960,59800
33941,196,4,299000,0.23,230230,920920
33942,69,4,34900,0.24,26520,106080
33942,163,3,5000,0.24,3800,11400
33942,64,5,29900,0.16,25120,125600
33942,26,2,490000,0.28,352800,705600
33942,104,3,9900,0.08,9110,27330
33943,86,1,29900,0.22,23320,23320
33943,159,2,15000,0.09,13650,27300
33944,79,5,39000,0.27,28470,142350
33944,103,3,5900,0.22,4600,13800
33944,12,2,1350000,0.18,1107000,2214000
33944,142,5,4500,0.17,3740,18700
33945,139,2,23000,0.18,18860,37720
33946,109,2,10900,0.28,7850,15700
33946,122,2,12000,0.22,9360,18720
33946,19,2,120000,0.23,92400,184800
33947,24,2,38000,0.2,30400,60800
33947,77,3,59000,0.22,46020,138060
33947,144,1,15000,0.06,14100,14100
33947,38,2,4000,0.22,3120,6240
33948,159,3,15000,0.22,11700,35100
33948,115,5,5500,0.29,3900,19500
33949,178,2,29000,0.05,27550,55100
33949,135,4,9000,0.08,8280,33120
33949,191,5,45000,0.13,39150,195750
33949,19,1,120000,0.2,96000,96000
33949,97,2,8900,0.25,6680,13360
33950,112,4,15900,0.1,14310,57240
33950,54,5,8900,0.11,7920,39600
33950,165,3,49000,0.07,45570,136710
33950,155,5,35000,0.13,30450,152250
33950,69,5,34900,0.1,31410,157050
33951,43,1,5000,0.14,4300,4300
33951,132,4,5000,0.05,4750,19000
33951,200,1,28000,0.16,23520,23520
33952,4,1,820000,0.21,647800,647800
33952,15,2,290000,0.25,217500,435000
33952,178,4,29000,0.18,23780,95120
33953,70,5,79000,0.18,64780,323900
33953,153,4,9900,0.12,8710,34840
33953,9,4,250000,0.09,227500,910000
33954,109,4,10900,0.2,8720,34880
33954,132,3,5000,0.26,3700,11100
33954,167,5,59000,0.13,51330,256650
33954,195,2,12900,0.2,10320,20640
33955,69,5,34900,0.29,24780,123900
33955,153,4,9900,0.07,9210,36840
33955,76,1,19900,0.11,17710,17710
33956,114,3,8900,0.14,7650,22950
33956,75,4,29000,0.22,22620,90480
33956,43,5,5000,0.05,4750,23750
33956,67,5,39000,0.07,36270,181350
33957,194,1,49000,0.1,44100,44100
33957,151,1,19000,0.13,16530,16530
33958,127,3,13800,0.03,13390,40170
33958,11,3,1200000,0.22,936000,2808000
33958,62,3,89000,0.13,77430,232290
33958,91,1,3800,0.26,2810,2810
33958,177,5,25000,0.02,24500,122500
33959,31,2,29900,0.21,23620,47240
33959,89,3,8900,0.08,8190,24570
33960,117,2,7900,0.06,7430,14860
33960,38,5,4000,0.19,3240,16200
33960,22,4,99000,0.28,71280,285120
33960,32,3,13900,0.26,10290,30870
33960,98,2,18900,0.19,15310,30620
33961,136,4,15000,0.17,12450,49800
33961,195,5,12900,0.14,11090,55450
33961,112,4,15900,0.22,12400,49600
33961,194,4,49000,0.12,43120,172480
33961,9,5,250000,0.12,220000,1100000
33962,174,3,15000,0.08,13800,41400
33962,45,5,4500,0.14,3870,19350
33962,147,5,17000,0.16,14280,71400
33963,80,1,29000,0.11,25810,25810
33963,179,1,39000,0.0,39000,39000
33963,45,1,4500,0.17,3740,3740
33963,14,5,850000,0.21,671500,3357500
33963,86,4,29900,0.07,27810,111240
33964,160,4,12900,0.01,12770,51080
33964,194,5,49000,0.25,36750,183750
33964,196,5,299000,0.03,290030,1450150
33965,57,1,2000,0.11,1780,1780
33965,82,3,129000,0.25,96750,290250
33965,129,4,17000,0.01,16830,67320
33965,177,1,25000,0.13,21750,21750
33965,6,5,150000,0.19,121500,607500
33966,126,5,15800,0.11,14060,70300
33967,155,3,35000,0.1,31500,94500
33967,160,3,12900,0.25,9680,29040
33968,53,1,10900,0.29,7740,7740
33968,72,1,69000,0.11,61410,61410
33969,85,5,69000,0.02,67620,338100
33970,29,5,1350000,0.25,1012500,5062500
33970,106,4,3000,0.27,2190,8760
33970,135,5,9000,0.19,7290,36450
33971,176,1,29900,0.19,24220,24220
33971,18,2,320000,0.1,288000,576000
33972,90,4,15900,0.21,12560,50240
33972,40,5,8000,0.22,6240,31200
33972,183,3,25000,0.16,21000,63000
33973,191,1,45000,0.26,33300,33300
33973,166,1,9000,0.14,7740,7740
33974,73,1,79000,0.09,71890,71890
33974,123,5,18000,0.04,17280,86400
33974,42,4,4500,0.14,3870,15480
33974,69,1,34900,0.12,30710,30710
33975,83,3,24900,0.08,22910,68730
33976,104,3,9900,0.1,8910,26730
33977,18,3,320000,0.2,256000,768000
33977,197,2,290000,0.08,266800,533600
33978,8,5,99000,0.28,71280,356400
33978,50,3,4000,0.15,3400,10200
33978,170,5,9000,0.05,8550,42750
33979,82,4,129000,0.24,98040,392160
33979,83,2,24900,0.01,24650,49300
33980,117,3,7900,0.2,6320,18960
33980,27,2,390000,0.05,370500,741000
33981,168,1,8000,0.12,7040,7040
33981,192,5,79000,0.19,63990,319950
33981,129,3,17000,0.09,15470,46410
33982,100,5,7500,0.29,5320,26600
33983,146,1,14000,0.11,12460,12460
33983,178,4,29000,0.25,21750,87000
33983,37,3,7900,0.22,6160,18480
33983,180,2,119000,0.17,98770,197540
33984,196,2,299000,0.09,272090,544180
33984,157,2,18000,0.18,14760,29520
33984,176,5,29900,0.2,23920,119600
33985,149,2,18000,0.0,18000,36000
33986,133,3,16000,0.21,12640,37920
33986,187,4,650000,0.23,500500,2002000
33986,94,3,4500,0.07,4180,12540
33986,10,1,450000,0.26,333000,333000
33987,32,2,13900,0.03,13480,26960
33987,180,4,119000,0.19,96390,385560
33988,32,1,13900,0.24,10560,10560
33988,26,5,490000,0.08,450800,2254000
33988,163,5,5000,0.19,4050,20250
33988,6,4,150000,0.13,130500,522000
33989,68,2,35000,0.12,30800,61600
33990,19,1,120000,0.18,98400,98400
33990,72,1,69000,0.22,53820,53820
33990,190,1,59000,0.2,47200,47200
33990,162,1,20000,0.07,18600,18600
33991,37,4,7900,0.22,6160,24640
33992,177,2,25000,0.09,22750,45500
33992,132,4,5000,0.1,4500,18000
33992,181,2,79000,0.28,56880,113760
33992,79,2,39000,0.24,29640,59280
33993,30,1,1400000,0.15,1190000,1190000
33993,46,3,5000,0.28,3600,10800
33993,172,2,7000,0.13,6090,12180
33993,25,2,150000,0.16,126000,252000
33993,180,1,119000,0.29,84490,84490
33994,131,4,13000,0.26,9620,38480
33994,28,5,530000,0.23,408100,2040500
33995,19,4,120000,0.14,103200,412800
33995,154,3,45000,0.19,36450,109350
33996,151,4,19000,0.07,17670,70680
33997,133,1,16000,0.3,11200,11200
33997,33,4,3000,0.03,2910,11640
33997,182,2,99000,0.12,87120,174240
33997,13,1,1400000,0.23,1078000,1078000
33997,11,3,1200000,0.26,888000,2664000
33998,96,3,19900,0.05,18900,56700
33999,102,5,21900,0.1,19710,98550
33999,25,5,150000,0.11,133500,667500
33999,48,1,8900,0.19,7210,7210
33999,170,5,9000,0.19,7290,36450
33999,62,2,89000,0.21,70310,140620
34000,126,3,15800,0.03,15330,45990
34000,59,3,4000,0.01,3960,11880
34001,160,2,12900,0.17,10710,21420
34001,2,4,750000,0.15,637500,2550000
34002,127,5,13800,0.12,12140,60700
34003,29,4,1350000,0.06,1269000,5076000
34003,187,2,650000,0.24,494000,988000
34003,3,4,530000,0.22,413400,1653600
34003,176,3,29900,0.3,20930,62790
34004,138,4,17800,0.25,13350,53400
34005,189,1,99000,0.07,92070,92070
34005,93,5,13900,0.0,13900,69500
34005,17,5,750000,0.0,750000,3750000
34006,184,3,290000,0.04,278400,835200
34007,181,5,79000,0.11,70310,351550
34008,150,3,12000,0.02,11760,35280
34009,35,1,8900,0.14,7650,7650
34009,200,2,28000,0.1,25200,50400
34010,198,1,49000,0.08,45080,45080
34010,126,5,15800,0.14,13590,67950
34011,113,1,19900,0.18,16320,16320
34011,68,2,35000,0.05,33250,66500
34011,192,4,79000,0.06,74260,297040
34011,175,2,29000,0.03,28130,56260
34011,189,5,99000,0.05,94050,470250
34012,180,3,119000,0.15,101150,303450
34012,80,2,29000,0.04,27840,55680
34012,128,3,13000,0.05,12350,37050
34013,116,3,6900,0.07,6420,19260
34013,135,5,9000,0.13,7830,39150
34014,151,3,19000,0.07,17670,53010
34014,78,1,29000,0.04,27840,27840
34014,99,2,3800,0.07,3530,7060
34014,139,5,23000,0.15,19550,97750
34014,5,4,180000,0.23,138600,554400
34015,96,5,19900,0.22,15520,77600
34015,61,5,129000,0.2,103200,516000
34016,48,3,8900,0.09,8100,24300
34016,108,5,6900,0.28,4970,24850
34017,189,4,99000,0.11,88110,352440
34017,139,3,23000,0.2,18400,55200
34017,53,5,10900,0.03,10570,52850
34018,156,1,8900,0.03,8630,8630
34018,35,2,8900,0.11,7920,15840
34018,167,2,59000,0.29,41890,83780
34018,82,3,129000,0.12,113520,340560
34019,64,1,29900,0.11,26610,26610
34019,136,4,15000,0.07,13950,55800
34019,125,2,4500,0.01,4460,8920
34019,54,4,8900,0.04,8540,34160
34020,113,4,19900,0.29,14130,56520
34020,11,5,1200000,0.09,1092000,5460000
34020,105,3,8900,0.18,7300,21900
34020,76,1,19900,0.19,16120,16120
34021,53,4,10900,0.18,8940,35760
34021,2,1,750000,0.04,720000,720000
34021,123,1,18000,0.15,15300,15300
34021,41,3,2000,0.05,1900,5700
34021,108,5,6900,0.15,5860,29300
34022,146,4,14000,0.09,12740,50960
34022,97,2,8900,0.26,6590,13180
34022,144,1,15000,0.29,10650,10650
34022,48,3,8900,0.28,6410,19230
34022,22,5,99000,0.0,99000,495000
34023,38,4,4000,0.08,3680,14720
34024,142,3,4500,0.01,4460,13380
34025,53,2,10900,0.26,8070,16140
34025,198,2,49000,0.14,42140,84280
34025,76,3,19900,0.28,14330,42990
34025,164,1,15000,0.06,14100,14100
34025,81,4,19900,0.11,17710,70840
34026,34,2,5000,0.03,4850,9700
34026,170,1,9000,0.26,6660,6660
34026,187,4,650000,0.06,611000,2444000
34026,55,5,3000,0.17,2490,12450
34026,11,1,1200000,0.0,1200000,1200000
34027,25,1,150000,0.27,109500,109500
34027,173,5,6000,0.16,5040,25200
34027,172,2,7000,0.07,6510,13020
34027,155,5,35000,0.21,27650,138250
34028,196,5,299000,0.01,296010,1480050
34028,64,4,29900,0.24,22720,90880
34028,130,3,13000,0.06,12220,36660
34028,144,3,15000,0.29,10650,31950
34028,193,4,29000,0.12,25520,102080
34029,78,2,29000,0.08,26680,53360
34029,71,3,49000,0.25,36750,110250
34029,24,2,38000,0.13,33060,66120
34030,72,3,69000,0.01,68310,204930
34030,10,2,450000,0.25,337500,675000
34030,16,5,650000,0.07,604500,3022500
34030,128,5,13000,0.29,9230,46150
34031,10,4,450000,0.29,319500,1278000
34031,144,3,15000,0.12,13200,39600
34031,53,2,10900,0.01,10790,21580
34031,82,4,129000,0.07,119970,479880
34031,87,5,59000,0.0,59000,295000
34032,37,1,7900,0.28,5690,5690
34032,78,2,29000,0.21,22910,45820
34032,54,5,8900,0.05,8460,42300
34033,96,4,19900,0.15,16920,67680
34033,154,3,45000,0.17,37350,112050
34033,8,4,99000,0.15,84150,336600
34034,111,3,10900,0.07,10140,30420
34034,198,4,49000,0.22,38220,152880
34035,147,2,17000,0.21,13430,26860
34035,103,1,5900,0.2,4720,4720
34035,70,5,79000,0.04,75840,379200
34035,135,5,9000,0.04,8640,43200
34035,186,5,89000,0.15,75650,378250
34036,50,3,4000,0.1,3600,10800
34036,51,3,12900,0.15,10960,32880
34036,113,3,19900,0.12,17510,52530
34036,191,2,45000,0.23,34650,69300
34036,17,3,750000,0.07,697500,2092500
34037,110,2,14900,0.13,12960,25920
34038,103,1,5900,0.12,5190,5190
34038,123,3,18000,0.21,14220,42660
34038,153,5,9900,0.01,9800,49000
34038,156,5,8900,0.09,8100,40500
34038,22,4,99000,0.04,95040,380160
34039,191,1,45000,0.24,34200,34200
34039,84,4,39900,0.26,29530,118120
34039,66,4,89000,0.1,80100,320400
34040,44,2,3500,0.3,2450,4900
34041,16,5,650000,0.11,578500,2892500
34041,194,4,49000,0.03,47530,190120
34041,48,1,8900,0.09,8100,8100
34041,158,5,9900,0.06,9310,46550
34041,31,3,29900,0.22,23320,69960
34042,137,5,17800,0.09,16200,81000
34043,42,3,4500,0.02,4410,13230
34043,33,2,3000,0.02,2940,5880
34043,160,4,12900,0.02,12640,50560
34043,79,5,39000,0.09,35490,177450
34043,18,5,320000,0.11,284800,1424000
34044,191,4,45000,0.25,33750,135000
34044,1,5,550000,0.06,517000,2585000
34045,172,5,7000,0.13,6090,30450
34046,109,2,10900,0.1,9810,19620
34046,92,4,3500,0.05,3320,13280
34046,156,1,8900,0.27,6500,6500
34046,164,4,15000,0.13,13050,52200
34046,38,1,4000,0.29,2840,2840
34047,52,4,15000,0.03,14550,58200
34047,91,5,3800,0.26,2810,14050
34048,125,1,4500,0.07,4180,4180
34048,107,5,4500,0.08,4140,20700
34048,22,5,99000,0.07,92070,460350
34048,183,3,25000,0.27,18250,54750
34048,30,4,1400000,0.08,1288000,5152000
34049,52,3,15000,0.02,14700,44100
34049,62,3,89000,0.03,86330,258990
34049,44,5,3500,0.2,2800,14000
34050,165,2,49000,0.21,38710,77420
34050,45,3,4500,0.28,3240,9720
34050,191,1,45000,0.2,36000,36000
34050,121,2,13800,0.22,10760,21520
34050,63,2,15000,0.01,14850,29700
34051,199,5,39000,0.11,34710,173550
34051,2,4,750000,0.1,675000,2700000
34051,114,5,8900,0.01,8810,44050
34051,130,4,13000,0.06,12220,48880
34051,25,5,150000,0.06,141000,705000
34052,30,1,1400000,0.23,1078000,1078000
34052,129,2,17000,0.28,12240,24480
34052,8,2,99000,0.26,73260,146520
34052,66,3,89000,0.01,88110,264330
34053,117,5,7900,0.16,6640,33200
34053,24,4,38000,0.05,36100,144400
34053,135,1,9000,0.01,8910,8910
34053,71,4,49000,0.15,41650,166600
34053,76,2,19900,0.03,19300,38600
34054,170,5,9000,0.08,8280,41400
34054,101,5,19900,0.14,17110,85550
34054,24,2,38000,0.29,26980,53960
34055,114,3,8900,0.07,8280,24840
34055,199,5,39000,0.14,33540,167700
34056,12,2,1350000,0.16,1134000,2268000
34056,178,3,29000,0.05,27550,82650
34056,113,2,19900,0.15,16920,33840
34057,145,2,15000,0.2,12000,24000
34057,133,4,16000,0.01,15840,63360
34057,192,1,79000,0.18,64780,64780
34057,189,2,99000,0.26,73260,146520
34057,114,4,8900,0.07,8280,33120
34058,105,5,8900,0.05,8460,42300
34059,5,3,180000,0.25,135000,405000
34059,37,5,7900,0.0,7900,39500
34059,161,4,29000,0.24,22040,88160
34060,100,3,7500,0.04,7200,21600
34060,148,1,14000,0.21,11060,11060
34060,5,5,180000,0.22,140400,702000
34061,145,5,15000,0.15,12750,63750
34061,104,4,9900,0.15,8420,33680
34061,3,3,530000,0.27,386900,1160700
34061,46,4,5000,0.03,4850,19400
34061,22,4,99000,0.3,69300,277200
34062,107,1,4500,0.12,3960,3960
34063,65,4,59000,0.28,42480,169920
34064,1,3,550000,0.25,412500,1237500
34064,28,4,530000,0.08,487600,1950400
34064,175,3,29000,0.06,27260,81780
34064,118,3,4900,0.02,4800,14400
34065,29,4,1350000,0.18,1107000,4428000
34065,192,3,79000,0.03,76630,229890
34065,7,4,690000,0.01,683100,2732400
34066,175,1,29000,0.06,27260,27260
34067,196,4,299000,0.07,278070,1112280
34067,122,2,12000,0.14,10320,20640
34068,128,1,13000,0.17,10790,10790
34068,37,3,7900,0.14,6790,20370
34068,57,2,2000,0.25,1500,3000
34069,148,1,14000,0.02,13720,13720
34069,145,2,15000,0.25,11250,22500
34070,110,2,14900,0.19,12070,24140
34070,148,1,14000,0.03,13580,13580
34071,68,2,35000,0.04,33600,67200
34072,161,4,29000,0.23,22330,89320
34072,39,4,8900,0.07,8280,33120
34073,20,2,130000,0.03,126100,252200
34074,33,3,3000,0.32,2040,6120
34075,5,3,180000,0.02,176400,529200
34075,105,1,8900,0.24,6760,6760
34076,28,4,530000,0.22,413400,1653600
34076,105,1,8900,0.3,6230,6230
34076,154,1,45000,0.28,32400,32400
34076,140,2,33000,0.06,31020,62040
34076,60,2,18900,0.06,17770,35540
34077,165,1,49000,0.14,42140,42140
34078,51,2,12900,0.17,10710,21420
34079,157,4,18000,0.24,13680,54720
34079,171,3,12000,0.2,9600,28800
34080,134,3,14000,0.16,11760,35280
34080,132,3,5000,0.11,4450,13350
34080,191,4,45000,0.04,43200,172800
34080,195,3,12900,0.19,10450,31350
34080,6,2,150000,0.08,138000,276000
34081,141,1,16000,0.09,14560,14560
34081,143,5,13500,0.28,9720,48600
34081,150,4,12000,0.06,11280,45120
34081,103,5,5900,0.18,4840,24200
34082,31,5,29900,0.18,24520,122600
34082,7,5,690000,0.14,593400,2967000
34082,59,5,4000,0.03,3880,19400
34082,142,4,4500,0.04,4320,17280
34082,198,4,49000,0.1,44100,176400
34083,2,3,750000,0.1,675000,2025000
34083,45,5,4500,0.28,3240,16200
34083,135,1,9000,0.26,6660,6660
34083,159,3,15000,0.22,11700,35100
34083,164,5,15000,0.2,12000,60000
34084,162,2,20000,0.18,16400,32800
34084,134,5,14000,0.01,13860,69300
34085,110,2,14900,0.23,11470,22940
34085,174,3,15000,0.22,11700,35100
34086,48,1,8900,0.05,8460,8460
34086,193,1,29000,0.12,25520,25520
34086,138,3,17800,0.11,15840,47520
34087,195,1,12900,0.26,9550,9550
34088,134,3,14000,0.02,13720,41160
34088,11,3,1200000,0.15,1020000,3060000
34089,48,3,8900,0.23,6850,20550
34089,141,1,16000,0.16,13440,13440
34089,193,4,29000,0.0,29000,116000
34090,72,5,69000,0.07,64170,320850
34090,46,4,5000,0.17,4150,16600
34090,148,5,14000,0.17,11620,58100
34090,58,4,5000,0.2,4000,16000
34090,151,5,19000,0.23,14630,73150
34091,131,4,13000,0.06,12220,48880
34091,64,2,29900,0.23,23020,46040
34091,76,1,19900,0.08,18310,18310
34092,158,1,9900,0.06,9310,9310
34092,91,5,3800,0.26,2810,14050
34093,174,4,15000,0.14,12900,51600
34093,195,4,12900,0.2,10320,41280
34094,108,3,6900,0.22,5380,16140
34094,10,2,450000,0.08,414000,828000
34094,177,2,25000,0.13,21750,43500
34094,62,3,89000,0.11,79210,237630
34095,60,3,18900,0.18,15500,46500
34095,50,2,4000,0.15,3400,6800
34095,9,3,250000,0.2,200000,600000
34096,66,4,89000,0.3,62300,249200
34096,160,3,12900,0.26,9550,28650
34097,164,5,15000,0.1,13500,67500
34098,8,5,99000,0.19,80190,400950
34098,187,4,650000,0.27,474500,1898000
34098,66,4,89000,0.01,88110,352440
34099,124,3,22000,0.19,17820,53460
34100,113,2,19900,0.03,19300,38600
34100,94,5,4500,0.3,3150,15750
34101,116,3,6900,0.07,6420,19260
34102,45,1,4500,0.02,4410,4410
34102,36,2,6900,0.09,6280,12560
34102,14,2,850000,0.0,850000,1700000
34102,139,5,23000,0.16,19320,96600
34103,158,5,9900,0.18,8120,40600
34103,12,1,1350000,0.22,1053000,1053000
34103,6,1,150000,0.15,127500,127500
34103,14,5,850000,0.28,612000,3060000
34103,191,4,45000,0.11,40050,160200
34104,181,4,79000,0.13,68730,274920
34104,142,1,4500,0.18,3690,3690
34105,49,4,6000,0.11,5340,21360
34105,88,5,7900,0.11,7030,35150
34105,89,1,8900,0.04,8540,8540
34105,122,4,12000,0.23,9240,36960
34105,76,1,19900,0.25,14920,14920
34106,130,4,13000,0.19,10530,42120
34106,100,2,7500,0.29,5320,10640
34106,169,3,8000,0.03,7760,23280
34106,101,2,19900,0.29,14130,28260
34106,42,5,4500,0.03,4360,21800
34107,181,2,79000,0.28,56880,113760
34108,13,3,1400000,0.12,1232000,3696000
34108,79,3,39000,0.04,37440,112320
34108,90,2,15900,0.13,13830,27660
34109,6,3,150000,0.2,120000,360000
34109,28,2,530000,0.28,381600,763200
34109,110,2,14900,0.28,10730,21460
34109,188,3,49000,0.06,46060,138180
34110,114,2,8900,0.17,7390,14780
34111,102,4,21900,0.05,20800,83200
34111,184,3,290000,0.29,205900,617700
34112,72,4,69000,0.27,50370,201480
34112,160,3,12900,0.27,9420,28260
34112,117,5,7900,0.07,7350,36750
34112,74,1,9900,0.06,9310,9310
34112,145,3,15000,0.18,12300,36900
34113,84,1,39900,0.11,35510,35510
34113,76,2,19900,0.18,16320,32640
34113,185,4,59000,0.17,48970,195880
34114,81,4,19900,0.1,17910,71640
34114,3,4,530000,0.12,466400,1865600
34114,20,2,130000,0.22,101400,202800
34115,119,3,12900,0.04,12380,37140
34115,71,5,49000,0.22,38220,191100
34115,82,1,129000,0.22,100620,100620
34115,130,5,13000,0.3,9100,45500
34116,25,4,150000,0.22,117000,468000
34116,135,4,9000,0.23,6930,27720
34116,15,4,290000,0.23,223300,893200
34117,111,4,10900,0.16,9160,36640
34118,35,2,8900,0.0,8900,17800
34118,54,4,8900,0.14,7650,30600
34118,125,1,4500,0.2,3600,3600
34118,162,1,20000,0.27,14600,14600
34118,20,1,130000,0.16,109200,109200
34119,88,3,7900,0.11,7030,21090
34119,52,4,15000,0.13,13050,52200
34119,56,3,17900,0.3,12530,37590
34119,132,2,5000,0.14,4300,8600
34119,18,1,320000,0.05,304000,304000
34120,39,1,8900,0.02,8720,8720
34120,40,3,8000,0.02,7840,23520
34121,116,2,6900,0.22,5380,10760
34121,118,4,4900,0.08,4510,18040
34121,180,5,119000,0.25,89250,446250
34122,140,5,33000,0.27,24090,120450
34122,25,4,150000,0.08,138000,552000
34122,20,2,130000,0.09,118300,236600
34122,80,1,29000,0.26,21460,21460
34122,7,3,690000,0.23,531300,1593900
34123,13,4,1400000,0.06,1316000,5264000
34124,105,1,8900,0.22,6940,6940
34124,198,1,49000,0.27,35770,35770
34124,35,5,8900,0.01,8810,44050
34124,43,2,5000,0.01,4950,9900
34124,24,2,38000,0.02,37240,74480
34125,12,2,1350000,0.16,1134000,2268000
34125,10,2,450000,0.07,418500,837000
34125,185,1,59000,0.03,57230,57230
34125,109,1,10900,0.2,8720,8720
34125,97,3,8900,0.24,6760,20280
34126,96,2,19900,0.01,19700,39400
34126,67,4,39000,0.12,34320,137280
34127,192,4,79000,0.07,73470,293880
34127,172,2,7000,0.11,6230,12460
34127,168,3,8000,0.28,5760,17280
34128,134,3,14000,0.23,10780,32340
34128,193,1,29000,0.02,28420,28420
34129,116,1,6900,0.04,6620,6620
34130,76,1,19900,0.06,18710,18710
34130,132,4,5000,0.12,4400,17600
34130,11,5,1200000,0.25,900000,4500000
34130,184,2,290000,0.16,243600,487200
34130,67,3,39000,0.22,30420,91260
34131,51,1,12900,0.11,11480,11480
34131,173,4,6000,0.05,5700,22800
34131,113,3,19900,0.08,18310,54930
34131,122,1,12000,0.15,10200,10200
34132,111,1,10900,0.25,8180,8180
34132,108,5,6900,0.22,5380,26900
34132,192,5,79000,0.06,74260,371300
34132,40,3,8000,0.2,6400,19200
34132,151,1,19000,0.1,17100,17100
34133,52,1,15000,0.28,10800,10800
34133,189,3,99000,0.38,61380,184140
34134,146,2,14000,0.26,10360,20720
34135,6,5,150000,0.18,123000,615000
34135,41,5,2000,0.13,1740,8700
34136,154,1,45000,0.18,36900,36900
34137,155,4,35000,0.03,33950,135800
34138,158,2,9900,0.21,7820,15640
34138,157,2,18000,0.07,16740,33480
34138,176,4,29900,0.24,22720,90880
34139,110,5,14900,0.2,11920,59600
34140,109,5,10900,0.07,10140,50700
34140,133,3,16000,0.17,13280,39840
34140,78,4,29000,0.2,23200,92800
34140,80,2,29000,0.07,26970,53940
34141,40,5,8000,0.06,7520,37600
34141,55,4,3000,0.04,2880,11520
34141,173,4,6000,0.01,5940,23760
34142,69,4,34900,0.07,32460,129840
34142,94,3,4500,0.28,3240,9720
34142,56,4,17900,0.13,15570,62280
34142,122,5,12000,0.2,9600,48000
34143,18,2,320000,0.25,240000,480000
34143,196,1,299000,0.0,299000,299000
34143,172,1,7000,0.04,6720,6720
34143,158,3,9900,0.22,7720,23160
34144,6,2,150000,0.05,142500,285000
34145,84,3,39900,0.27,29130,87390
34145,78,1,29000,0.2,23200,23200
34146,65,2,59000,0.4,35400,70800
34146,56,5,17900,0.24,13600,68000
34146,139,4,23000,0.44,12880,51520
34147,38,5,4000,0.18,3280,16400
34147,44,5,3500,0.27,2560,12800
34148,191,2,45000,0.01,44550,89100
34149,29,5,1350000,0.28,972000,4860000
34150,77,1,59000,0.05,56050,56050
34150,158,3,9900,0.12,8710,26130
34150,144,2,15000,0.18,12300,24600
34150,53,5,10900,0.07,10140,50700
34151,67,5,39000,0.13,33930,169650
34151,124,1,22000,0.26,16280,16280
34152,100,3,7500,0.26,5550,16650
34152,60,4,18900,0.11,16820,67280
34152,130,2,13000,0.26,9620,19240
34153,172,2,7000,0.05,6650,13300
34153,45,5,4500,0.09,4100,20500
34154,29,1,1350000,0.02,1323000,1323000
34154,42,5,4500,0.18,3690,18450
34154,182,5,99000,0.09,90090,450450
